datetime,hour_of_year,wind_speed_10m_ms,wind_direction_10m_deg,wind_speed_50m_ms,wind_speed_15m_ms,air_temp_c,relative_humidity_pct,air_density_kgm3,month,hour_of_day,season,outlier_flag
2023-01-01 00:00:00,1,3.14,45.0,4.38,3.377738894049556,25.5,92.01,1.1204043194374687,1,0,Amihan,0
2023-01-01 01:00:00,2,2.94,47.3,4.03,3.1625962893330235,25.43,92.25,1.1206669904213276,1,1,Amihan,0
2023-01-01 02:00:00,3,2.74,47.2,3.7,2.9474536846164914,25.42,92.17,1.1207045249020329,1,2,Amihan,0
2023-01-01 03:00:00,4,2.67,44.2,3.57,2.872153772965705,25.44,92.05,1.1206294584547374,1,3,Amihan,0
2023-01-01 04:00:00,5,2.69,37.3,3.61,2.893668033437358,25.5,91.84,1.1204043194374687,1,4,Amihan,0
2023-01-01 05:00:00,6,2.73,31.8,3.67,2.936696554380665,25.57,91.71,1.1201417715586504,1,5,Amihan,0
2023-01-01 06:00:00,7,2.58,42.8,3.55,2.7753396008432656,25.99,90.99,1.1185690646520023,1,6,Amihan,0
2023-01-01 07:00:00,8,2.85,47.7,3.73,3.0657821172105844,26.9,88.27,1.115176637227129,1,7,Amihan,0
2023-01-01 08:00:00,9,3.53,38.9,4.37,3.7972669732467934,27.3,85.68,1.1136919620569148,1,8,Amihan,0
2023-01-01 09:00:00,10,3.85,35.6,4.53,4.141495140793245,27.33,84.43,1.1135807707667733,1,9,Amihan,0
2023-01-01 10:00:00,11,3.67,33.4,4.19,3.9478667965483663,27.4,83.19,1.113321410746964,1,10,Amihan,0
2023-01-01 11:00:00,12,3.38,30.6,3.79,3.6359100197093945,27.48,81.95,1.1130251471908992,1,11,Amihan,0
2023-01-01 12:00:00,13,3.12,24.4,3.44,3.3562246335779027,27.4,81.72,1.113321410746964,1,12,Amihan,0
2023-01-01 13:00:00,14,2.74,358.1,2.95,2.9474536846164914,27.13,83.28,1.1143224656986812,1,13,Amihan,0
2023-01-01 14:00:00,15,3.81,333.8,4.2,4.098466619849939,26.57,87.95,1.116404477512345,1,14,Amihan,0
2023-01-01 15:00:00,16,5.13,347.3,6.19,5.518407810979051,26.19,92.46,1.1178217077570656,1,15,Amihan,0
2023-01-01 16:00:00,17,5.67,358.8,7.12,6.099292843713688,26.24,94.04,1.1176350245499183,1,16,Amihan,0
2023-01-01 17:00:00,18,6.19,10.4,7.96,6.658663615976672,26.29,94.35,1.1174484036868821,1,17,Amihan,0
2023-01-01 18:00:00,19,6.61,16.2,8.74,7.11046308588139,26.25,93.31,1.1175976953907816,1,18,Amihan,0
2023-01-01 19:00:00,20,6.5,4.5,8.81,6.992134653287297,26.01,91.67,1.1184942839951866,1,19,Amihan,0
2023-01-01 20:00:00,21,5.03,341.2,7.08,5.410836508620785,25.64,92.7,1.11987934669835,1,20,Amihan,0
2023-01-01 21:00:00,22,7.19,350.1,9.34,7.734376639559334,25.93,94.42,1.1187934666310018,1,21,Amihan,0
2023-01-01 22:00:00,23,9.31,9.9,11.88,10.014888249554575,26.35,91.98,1.1172245409015025,1,22,Amihan,0
2023-01-01 23:00:00,24,8.01,24.6,10.46,8.616461318897114,26.29,90.32,1.1174484036868821,1,23,Amihan,0
2023-01-02 00:00:00,25,6.1,31.9,8.45,6.561849443854232,26.03,90.08,1.1184195133364532,1,0,Amihan,0
2023-01-02 01:00:00,26,4.68,29.3,6.82,5.034336950366853,25.64,91.03,1.11987934669835,1,1,Amihan,0
2023-01-02 02:00:00,27,4.72,20.6,6.87,5.07736547131016,25.41,90.89,1.120742061897106,1,2,Amihan,0
2023-01-02 03:00:00,28,5.07,11.4,7.16,5.453865029564092,25.06,90.31,1.1220574427416923,1,3,Amihan,0
2023-01-02 04:00:00,29,3.92,348.4,5.6,4.216795052444032,24.38,91.59,1.1246218868685511,1,4,Amihan,0
2023-01-02 05:00:00,30,3.46,324.7,4.92,3.721967061596007,24.0,92.78,1.1260600706713781,1,5,Amihan,0
2023-01-02 06:00:00,31,3.39,332.2,4.7,3.646667149945221,24.25,93.15,1.1251134835238736,1,6,Amihan,0
2023-01-02 07:00:00,32,4.14,354.9,5.34,4.453451917632217,25.14,92.84,1.121756512119079,1,7,Amihan,0
2023-01-02 08:00:00,33,5.2,8.6,6.27,5.593707722629838,26.19,92.06,1.1178217077570656,1,8,Amihan,0
2023-01-02 09:00:00,34,5.27,23.0,6.19,5.669007634280623,26.94,90.01,1.1150279916025194,1,9,Amihan,0
2023-01-02 10:00:00,35,5.4,32.6,6.29,5.80885032734637,27.49,86.52,1.1129881253326237,1,10,Amihan,0
2023-01-02 11:00:00,36,5.59,38.0,6.52,6.013235801827075,27.69,84.21,1.1122482050259275,1,11,Amihan,0
2023-01-02 12:00:00,37,5.41,37.2,6.32,5.8196074575821966,27.67,83.81,1.1123221527823948,1,12,Amihan,0
2023-01-02 13:00:00,38,5.2,32.0,6.07,5.593707722629838,27.66,83.62,1.1123591303480602,1,13,Amihan,0
2023-01-02 14:00:00,39,5.21,28.2,6.12,5.604464852865664,27.66,83.31,1.1123591303480602,1,14,Amihan,0
2023-01-02 15:00:00,40,5.21,26.0,6.33,5.604464852865664,27.47,84.62,1.113062171512208,1,15,Amihan,0
2023-01-02 16:00:00,41,5.03,25.4,6.64,5.410836508620785,27.2,87.08,1.1140627601132014,1,16,Amihan,0
2023-01-02 17:00:00,42,4.95,27.8,7.12,5.324779466734173,26.67,89.39,1.116032119271563,1,17,Amihan,0
2023-01-02 18:00:00,43,4.82,33.2,6.97,5.184936773668427,26.32,90.86,1.1173364610812437,1,18,Amihan,0
2023-01-02 19:00:00,44,4.29,33.5,6.34,4.6148088711696165,26.03,91.7,1.1184195133364532,1,19,Amihan,0
2023-01-02 20:00:00,45,4.12,23.6,6.11,4.431937657160564,25.88,92.12,1.1189805370698593,1,20,Amihan,0
2023-01-02 21:00:00,46,5.09,15.4,7.39,5.475379290035745,25.97,92.33,1.1186438553089062,1,21,Amihan,0
2023-01-02 22:00:00,47,5.91,14.9,8.08,6.357463969373527,26.03,92.64,1.1184195133364532,1,22,Amihan,0
2023-01-02 23:00:00,48,5.91,15.8,8.03,6.357463969373527,25.96,93.58,1.118681254388018,1,23,Amihan,0
2023-01-03 00:00:00,49,5.52,25.3,7.6,5.937935890176289,25.82,93.96,1.119205104191056,1,0,Amihan,0
2023-01-03 01:00:00,50,4.96,42.1,7.23,5.335536596969999,25.65,92.65,1.1198418674698796,1,1,Amihan,0
2023-01-03 02:00:00,51,4.2,46.7,6.26,4.517994699047176,25.44,90.6,1.1206294584547374,1,2,Amihan,0
2023-01-03 03:00:00,52,3.63,34.6,5.33,3.9048382756050595,25.22,89.88,1.1214557428695915,1,3,Amihan,0
2023-01-03 04:00:00,53,3.86,22.4,5.65,4.152252271029072,25.16,89.83,1.1216813046830478,1,4,Amihan,0
2023-01-03 05:00:00,54,4.55,17.0,6.63,4.894494257301107,25.21,89.97,1.1214933302051215,1,5,Amihan,0
2023-01-03 06:00:00,55,5.29,17.8,7.37,5.690521894752277,25.5,89.9,1.1204043194374687,1,6,Amihan,0
2023-01-03 07:00:00,56,6.13,22.3,7.84,6.594120834561712,25.99,88.67,1.1185690646520023,1,7,Amihan,0
2023-01-03 08:00:00,57,6.33,28.2,7.8,6.8092634392782445,26.24,88.02,1.1176350245499183,1,8,Amihan,0
2023-01-03 09:00:00,58,5.85,32.1,6.9,6.292921187958567,26.48,87.86,1.116739812435337,1,9,Amihan,0
2023-01-03 10:00:00,59,5.64,33.4,6.54,6.067021453006208,26.9,86.61,1.115176637227129,1,10,Amihan,0
2023-01-03 11:00:00,60,5.42,31.0,6.21,5.830364587818023,27.24,85.65,1.1139144112653552,1,11,Amihan,0
2023-01-03 12:00:00,61,5.19,26.2,5.9,5.5829505923940115,27.52,84.77,1.112877074533542,1,12,Amihan,0
2023-01-03 13:00:00,62,4.86,18.5,5.47,5.227965294611733,27.71,84.39,1.1121742671009773,1,13,Amihan,0
2023-01-03 14:00:00,63,4.57,9.1,5.17,4.916008517772761,27.64,85.2,1.1124330928554806,1,14,Amihan,0
2023-01-03 15:00:00,64,4.55,16.2,5.54,4.894494257301107,27.41,87.02,1.1132843691775354,1,15,Amihan,0
2023-01-03 16:00:00,65,4.58,21.0,6.06,4.926765648008588,26.87,89.72,1.1152881474568361,1,16,Amihan,0
2023-01-03 17:00:00,66,4.49,22.4,6.2,4.829951475886149,26.41,91.73,1.1170007677927627,1,17,Amihan,0
2023-01-03 18:00:00,67,4.11,26.4,5.79,4.421180526924737,26.25,92.56,1.1175976953907816,1,18,Amihan,0
2023-01-03 19:00:00,68,3.6,35.3,5.18,3.87256688489758,26.26,92.52,1.1175603687251596,1,19,Amihan,0
2023-01-03 20:00:00,69,3.29,45.4,4.69,3.539095847586955,26.29,90.77,1.1174484036868821,1,20,Amihan,0
2023-01-03 21:00:00,70,2.82,53.2,3.8,3.033510726503104,26.26,88.22,1.1175603687251596,1,21,Amihan,0
2023-01-03 22:00:00,71,2.4,52.3,3.13,2.5817112565983864,26.25,86.03,1.1175976953907816,1,22,Amihan,0
2023-01-03 23:00:00,72,2.32,54.1,2.99,2.4956542147117737,26.16,85.23,1.1179337476195248,1,23,Amihan,0
2023-01-04 00:00:00,73,2.18,55.1,2.78,2.3450543914102013,26.01,85.16,1.1184942839951866,1,0,Amihan,0
2023-01-04 01:00:00,74,1.9,53.8,2.39,2.043854744807056,25.86,85.22,1.1190553827631182,1,1,Amihan,0
2023-01-04 02:00:00,75,1.24,40.8,1.51,1.3338841492424998,25.88,82.97,1.1189805370698593,1,2,Amihan,0
2023-01-04 03:00:00,76,0.87,322.5,1.0,0.9358703305169151,25.81,81.83,1.119242540808135,1,3,Amihan,0
2023-01-04 04:00:00,77,1.86,289.8,2.3,2.0008262238637498,25.35,85.08,1.1209673366834172,1,4,Amihan,0
2023-01-04 05:00:00,78,2.15,289.3,2.7,2.312783000702721,25.16,86.97,1.1216813046830478,1,5,Amihan,0
2023-01-04 06:00:00,79,2.49,327.7,3.36,2.6785254287208264,25.34,89.49,1.1210048912861403,1,6,Amihan,0
2023-01-04 07:00:00,80,2.59,329.1,3.46,2.786096731079092,25.46,91.55,1.1205544020628917,1,7,Amihan,0
2023-01-04 08:00:00,81,2.56,324.1,3.12,2.753825340371612,25.55,90.35,1.1202167726816203,1,8,Amihan,0
2023-01-04 09:00:00,82,2.96,333.5,3.35,3.184110549804677,25.66,88.94,1.1198043907499748,1,9,Amihan,0
2023-01-04 10:00:00,83,3.02,343.7,3.23,3.2486533312196366,25.61,88.21,1.1199917994376758,1,10,Amihan,0
2023-01-04 11:00:00,84,2.92,348.5,3.08,3.14108202886137,25.69,87.45,1.1196919756391381,1,11,Amihan,0
2023-01-04 12:00:00,85,2.76,343.8,2.9,2.9689679450881443,25.58,87.74,1.1201042747631642,1,12,Amihan,0
2023-01-04 13:00:00,86,2.3,333.7,2.4,2.4741399542401203,25.27,88.97,1.1212678439782857,1,13,Amihan,0
2023-01-04 14:00:00,87,1.73,327.8,1.78,1.8609835307980036,25.02,89.37,1.122207968608512,1,14,Amihan,0
2023-01-04 15:00:00,88,1.33,315.6,1.36,1.4306983213649394,24.96,89.69,1.1224338331488377,1,15,Amihan,0
2023-01-04 16:00:00,89,1.39,318.5,1.62,1.4952411027798989,24.88,91.54,1.1227351273361743,1,16,Amihan,0
2023-01-04 17:00:00,90,1.88,340.8,2.58,2.0223404843354027,24.84,93.39,1.1228858350951376,1,17,Amihan,0
2023-01-04 18:00:00,91,2.47,2.5,3.48,2.657011168249173,24.95,93.63,1.1224714860784972,1,18,Amihan,0
2023-01-04 19:00:00,92,2.7,24.5,3.83,2.904425163673185,25.1,93.06,1.1219069572506286,1,19,Amihan,0
2023-01-04 20:00:00,93,2.67,41.5,3.78,2.872153772965705,25.12,91.92,1.1218317296409295,1,20,Amihan,0
2023-01-04 21:00:00,94,2.31,47.3,3.15,2.4848970844759473,25.06,90.05,1.1220574427416923,1,21,Amihan,0
2023-01-04 22:00:00,95,1.82,44.6,2.35,1.9577977029204432,25.04,87.63,1.122132700627117,1,22,Amihan,0
2023-01-04 23:00:00,96,1.7,47.4,2.16,1.8287121400905237,25.02,86.22,1.122207968608512,1,23,Amihan,0
2023-01-05 00:00:00,97,2.07,48.9,2.67,2.2267259588161084,24.95,86.25,1.1224714860784972,1,0,Amihan,0
2023-01-05 01:00:00,98,2.5,43.5,3.3,2.689282558956653,24.96,86.17,1.1224338331488377,1,1,Amihan,0
2023-01-05 02:00:00,99,2.87,41.2,3.84,3.0872963776822373,24.99,85.9,1.122320889514993,1,2,Amihan,0
2023-01-05 03:00:00,100,3.18,42.6,4.31,3.4207674149928624,24.96,86.06,1.1224338331488377,1,3,Amihan,0
2023-01-05 04:00:00,101,3.37,48.6,4.62,3.625152889473568,24.9,86.2,1.1226597886260696,1,4,Amihan,0
2023-01-05 05:00:00,102,3.46,53.5,4.75,3.721967061596007,24.91,85.75,1.1226221230624707,1,5,Amihan,0
2023-01-05 06:00:00,103,3.15,54.0,4.42,3.388496024285382,25.37,85.38,1.120892235026129,1,6,Amihan,0
2023-01-05 07:00:00,104,2.98,51.8,3.96,3.20562481027633,26.34,83.18,1.1172618451367327,1,7,Amihan,0
2023-01-05 08:00:00,105,3.21,52.2,4.13,3.453038805700342,27.02,81.31,1.114730819202452,1,8,Amihan,0
2023-01-05 09:00:00,106,3.42,47.3,3.99,3.678938540652701,27.45,79.91,1.1131362275449102,1,9,Amihan,0
2023-01-05 10:00:00,107,3.55,35.3,3.99,3.818781233718447,27.72,79.74,1.1121373018247083,1,10,Amihan,0
2023-01-05 11:00:00,108,3.67,25.7,4.05,3.9478667965483663,27.83,80.14,1.1117308459033826,1,11,Amihan,0
2023-01-05 12:00:00,109,3.75,16.1,4.13,4.033923838434979,27.74,80.75,1.112063378643358,1,12,Amihan,0
2023-01-05 13:00:00,110,3.87,9.7,4.29,4.163009401264898,27.57,81.88,1.1126920391061452,1,13,Amihan,0
2023-01-05 14:00:00,111,4.07,7.6,4.67,4.3781520059814305,27.43,83.08,1.1132102934326968,1,14,Amihan,0
2023-01-05 15:00:00,112,3.94,11.7,4.91,4.238309312915685,27.22,84.6,1.1139885807504077,1,15,Amihan,0
2023-01-05 16:00:00,113,3.57,17.8,4.9,3.8402954941900997,26.95,86.51,1.1149908363878709,1,16,Amihan,0
2023-01-05 17:00:00,114,3.32,23.2,4.83,3.571367238294435,26.44,88.46,1.1168889148502954,1,17,Amihan,0
2023-01-05 18:00:00,115,3.04,31.5,4.32,3.2701675916912896,26.25,88.83,1.1175976953907816,1,18,Amihan,0
2023-01-05 19:00:00,116,2.66,43.5,3.59,2.8613966427298787,26.07,88.87,1.1182700020052136,1,19,Amihan,0
2023-01-05 20:00:00,117,2.31,54.3,3.01,2.4848970844759473,25.93,88.24,1.1187934666310018,1,20,Amihan,0
2023-01-05 21:00:00,118,2.1,61.8,2.67,2.258997349523588,25.84,86.99,1.119130238469514,1,21,Amihan,0
2023-01-05 22:00:00,119,2.04,64.2,2.57,2.1944545681086285,25.72,86.18,1.1195795830963295,1,22,Amihan,0
2023-01-05 23:00:00,120,2.15,71.0,2.7,2.312783000702721,25.51,86.09,1.1203668050626132,1,23,Amihan,0
2023-01-06 00:00:00,121,2.23,76.0,2.81,2.398840042589334,25.26,86.16,1.121305418719212,1,0,Amihan,0
2023-01-06 01:00:00,122,2.33,75.6,2.96,2.5064113449476,25.13,84.86,1.1217941196191499,1,1,Amihan,0
2023-01-06 02:00:00,123,2.4,72.5,3.06,2.5817112565983864,25.03,84.09,1.1221703333556914,1,2,Amihan,0
2023-01-06 03:00:00,124,2.57,68.8,3.29,2.7645824706074387,24.89,84.5,1.1226974567172192,1,3,Amihan,0
2023-01-06 04:00:00,125,2.68,66.5,3.46,2.8829109032015316,24.87,84.88,1.1227728004831892,1,4,Amihan,0
2023-01-06 05:00:00,126,2.5,68.4,3.2,2.689282558956653,24.95,84.26,1.1224714860784972,1,5,Amihan,0
2023-01-06 06:00:00,127,2.26,69.0,3.05,2.431111433296814,25.53,84.51,1.1202917838489355,1,6,Amihan,0
2023-01-06 07:00:00,128,2.73,66.0,3.55,2.936696554380665,26.86,79.28,1.1153253224892503,1,7,Amihan,0
2023-01-06 08:00:00,129,3.27,58.6,3.8,3.5175815871153016,27.57,73.94,1.1126920391061452,1,8,Amihan,0
2023-01-06 09:00:00,130,3.51,48.0,3.95,3.77575271277514,28.03,72.42,1.1109925957898932,1,9,Amihan,0
2023-01-06 10:00:00,131,3.8,39.3,4.22,4.087709489614112,28.4,72.03,1.1096294146907646,1,10,Amihan,0
2023-01-06 11:00:00,132,4.16,33.5,4.62,4.4749661781038705,28.7,72.03,1.1085265860526752,1,11,Amihan,0
2023-01-06 12:00:00,133,4.42,27.9,4.91,4.7546515642353615,28.89,72.46,1.10782926102503,1,12,Amihan,0
2023-01-06 13:00:00,134,4.59,20.7,5.13,4.937522778244414,28.91,73.58,1.107755909421969,1,13,Amihan,0
2023-01-06 14:00:00,135,4.83,13.7,5.46,5.195693903904253,28.7,75.59,1.1085265860526752,1,14,Amihan,0
2023-01-06 15:00:00,136,5.12,5.0,5.91,5.507650680743224,28.09,79.73,1.110771311910769,1,15,Amihan,0
2023-01-06 16:00:00,137,4.92,2.3,6.18,5.292508076026692,27.14,85.59,1.114285357487762,1,16,Amihan,0
2023-01-06 17:00:00,138,4.18,7.4,5.91,4.496480438575523,26.3,90.48,1.1174110869928202,1,17,Amihan,0
2023-01-06 18:00:00,139,3.58,30.1,5.27,3.8510526244259267,26.09,91.62,1.1181952613286996,1,18,Amihan,0
2023-01-06 19:00:00,140,3.3,48.2,4.86,3.5498529778227814,25.97,92.22,1.1186438553089062,1,19,Amihan,0
2023-01-06 20:00:00,141,2.88,56.2,4.14,3.0980535079180638,25.8,92.85,1.1192799799297541,1,20,Amihan,0
2023-01-06 21:00:00,142,2.5,61.1,3.45,2.689282558956653,25.73,92.77,1.1195421239293362,1,21,Amihan,0
2023-01-06 22:00:00,143,1.98,58.0,2.61,2.1299117866936688,25.73,92.13,1.1195421239293362,1,22,Amihan,0
2023-01-06 23:00:00,144,1.75,38.0,2.28,1.8824977912696568,25.72,91.8,1.1195795830963295,1,23,Amihan,0
2023-01-07 00:00:00,145,2.49,23.7,3.41,2.6785254287208264,25.54,93.53,1.1202542770096087,1,0,Amihan,0
2023-01-07 01:00:00,146,3.31,24.2,4.82,3.5606101080586083,25.52,94.31,1.1203292931998527,1,1,Amihan,0
2023-01-07 02:00:00,147,4.08,32.5,5.9,4.388909136217257,25.5,93.7,1.1204043194374687,1,2,Amihan,0
2023-01-07 03:00:00,148,4.44,37.3,6.45,4.776165824707015,25.48,93.21,1.120479355724475,1,3,Amihan,0
2023-01-07 04:00:00,149,4.74,41.8,6.81,5.098879731781814,25.53,92.92,1.1202917838489355,1,4,Amihan,0
2023-01-07 05:00:00,150,4.78,43.6,6.95,5.14190825272512,25.53,92.9,1.1202917838489355,1,5,Amihan,0
2023-01-07 06:00:00,151,4.78,41.5,6.83,5.14190825272512,25.57,91.83,1.1201417715586504,1,6,Amihan,0
2023-01-07 07:00:00,152,4.86,40.6,6.64,5.227965294611733,25.79,89.6,1.1193174215561652,1,7,Amihan,0
2023-01-07 08:00:00,153,5.33,46.1,6.94,5.733550415695584,25.99,86.04,1.1185690646520023,1,8,Amihan,0
2023-01-07 09:00:00,154,5.53,49.5,6.85,5.948693020412116,26.18,84.06,1.1178590518825378,1,9,Amihan,0
2023-01-07 10:00:00,155,5.61,46.8,6.72,6.034750062298729,26.37,83.23,1.1171499399038463,1,10,Amihan,0
2023-01-07 11:00:00,156,5.99,44.4,7.09,6.44352101126014,26.51,84.49,1.1166280117466463,1,11,Amihan,0
2023-01-07 12:00:00,157,6.49,44.6,7.72,6.981377523051471,26.53,85.83,1.1165534903897492,1,12,Amihan,0
2023-01-07 13:00:00,158,6.1,46.7,7.34,6.561849443854232,26.52,84.34,1.1165907498248075,1,13,Amihan,0
2023-01-07 14:00:00,159,5.2,50.8,6.28,5.593707722629838,26.56,81.82,1.1164417270027693,1,14,Amihan,0
2023-01-07 15:00:00,160,4.35,54.2,5.44,4.679351652584575,26.52,80.97,1.1165907498248075,1,15,Amihan,0
2023-01-07 16:00:00,161,3.8,57.0,5.24,4.087709489614112,26.18,82.78,1.1178590518825378,1,16,Amihan,0
2023-01-07 17:00:00,162,3.52,54.2,5.13,3.786509843010967,25.62,85.72,1.1199543126819962,1,17,Amihan,0
2023-01-07 18:00:00,163,3.48,53.8,5.0,3.7434813220676606,25.45,86.63,1.1205919290020094,1,18,Amihan,0
2023-01-07 19:00:00,164,3.33,53.8,4.7,3.5821243685302613,25.37,86.92,1.120892235026129,1,19,Amihan,0
2023-01-07 20:00:00,165,2.92,53.9,3.97,3.14108202886137,25.29,86.61,1.1211927020506636,1,20,Amihan,0
2023-01-07 21:00:00,166,2.51,47.1,3.31,2.700039689192479,25.21,86.7,1.1214933302051215,1,21,Amihan,0
2023-01-07 22:00:00,167,2.34,34.7,3.03,2.5171684751834267,25.17,87.18,1.1216437047465808,1,22,Amihan,0
2023-01-07 23:00:00,168,2.45,32.8,3.21,2.6354969077775197,25.08,88.33,1.1219821949502062,1,23,Amihan,0
2023-01-08 00:00:00,169,2.55,35.4,3.36,2.7430682101357857,24.99,89.27,1.122320889514993,1,0,Amihan,0
2023-01-08 01:00:00,170,2.6,42.8,3.46,2.796853861314919,25.0,89.27,1.122283246687909,1,1,Amihan,0
2023-01-08 02:00:00,171,2.71,48.9,3.61,2.9151822939090115,24.88,88.98,1.1227351273361743,1,2,Amihan,0
2023-01-08 03:00:00,172,2.76,49.0,3.67,2.9689679450881443,24.81,88.1,1.1229988924687877,1,3,Amihan,0
2023-01-08 04:00:00,173,2.96,44.3,4.0,3.184110549804677,24.74,87.99,1.1232627815636644,1,4,Amihan,0
2023-01-08 05:00:00,174,3.11,40.7,4.25,3.3454675033420758,24.71,88.6,1.12337591485933,1,5,Amihan,0
2023-01-08 06:00:00,175,3.23,38.1,4.68,3.474553066171995,25.0,89.38,1.122283246687909,1,6,Amihan,0
2023-01-08 07:00:00,176,3.86,32.6,5.45,4.152252271029072,25.58,89.07,1.1201042747631642,1,7,Amihan,0
2023-01-08 08:00:00,177,4.89,25.8,6.16,5.260236685319212,25.68,89.08,1.1197294448348558,1,8,Amihan,0
2023-01-08 09:00:00,178,5.72,21.4,6.86,6.153078494892821,25.63,89.26,1.1199168284356384,1,9,Amihan,0
2023-01-08 10:00:00,179,5.98,21.1,7.08,6.4327638810243135,25.56,88.36,1.1201792708647182,1,10,Amihan,0
2023-01-08 11:00:00,180,5.76,23.2,6.82,6.1961070158361276,25.48,87.24,1.120479355724475,1,11,Amihan,0
2023-01-08 12:00:00,181,5.5,23.8,6.47,5.916421629704636,25.47,86.93,1.1205168776371308,1,12,Amihan,0
2023-01-08 13:00:00,182,5.28,21.8,6.2,5.679764764516451,25.48,87.08,1.120479355724475,1,13,Amihan,0
2023-01-08 14:00:00,183,5.16,19.5,6.09,5.550679201686531,25.45,87.65,1.1205919290020094,1,14,Amihan,0
2023-01-08 15:00:00,184,4.97,17.5,6.01,5.3462937272058255,25.34,88.54,1.1210048912861403,1,15,Amihan,0
2023-01-08 16:00:00,185,4.67,18.5,6.05,5.023579820131027,25.03,90.26,1.1221703333556914,1,16,Amihan,0
2023-01-08 17:00:00,186,4.53,21.5,6.42,4.872979996829455,24.72,91.6,1.1233382012287239,1,17,Amihan,0
2023-01-08 18:00:00,187,4.65,24.0,6.71,5.002065559659375,24.78,91.63,1.1231119726110161,1,18,Amihan,0
2023-01-08 19:00:00,188,4.8,25.6,7.01,5.163422513196773,24.97,91.01,1.1223961827452031,1,19,Amihan,0
2023-01-08 20:00:00,189,5.21,30.5,7.56,5.604464852865664,25.11,90.75,1.121869342184671,1,20,Amihan,0
2023-01-08 21:00:00,190,5.47,33.1,7.82,5.884150238997155,25.04,90.96,1.122132700627117,1,21,Amihan,0
2023-01-08 22:00:00,191,4.96,31.9,7.25,5.335536596969999,24.87,91.17,1.1227728004831892,1,22,Amihan,0
2023-01-08 23:00:00,192,4.43,27.7,6.63,4.765408694471188,24.77,91.38,1.1231496710526316,1,23,Amihan,0
2023-01-09 00:00:00,193,4.44,20.0,6.66,4.776165824707015,24.76,91.91,1.1231873720251084,1,0,Amihan,0
2023-01-09 01:00:00,194,4.36,13.0,6.45,4.690108782820403,24.84,92.25,1.1228858350951376,1,1,Amihan,0
2023-01-09 02:00:00,195,4.13,11.2,6.11,4.44269478739639,24.88,92.62,1.1227351273361743,1,2,Amihan,0
2023-01-09 03:00:00,196,4.02,13.7,5.96,4.324366354802297,24.97,92.7,1.1223961827452031,1,3,Amihan,0
2023-01-09 04:00:00,197,3.86,16.7,5.69,4.152252271029072,25.05,92.7,1.1220950704225352,1,4,Amihan,0
2023-01-09 05:00:00,198,3.68,19.2,5.41,3.9586239267841927,25.11,92.63,1.121869342184671,1,5,Amihan,0
2023-01-09 06:00:00,199,3.44,20.4,5.05,3.7004528011243543,25.42,92.67,1.1207045249020329,1,6,Amihan,0
2023-01-09 07:00:00,200,3.7,19.9,4.8,3.980138187255846,26.06,91.84,1.1183073760903715,1,7,Amihan,0
2023-01-09 08:00:00,201,3.77,13.0,4.5,4.055438098906632,26.21,91.66,1.1177470269909142,1,8,Amihan,0
2023-01-09 09:00:00,202,4.0,2.7,4.6,4.302852094330644,26.34,91.2,1.1172618451367327,1,9,Amihan,0
2023-01-09 10:00:00,203,4.59,358.3,5.24,4.937522778244414,26.37,91.54,1.1171499399038463,1,10,Amihan,0
2023-01-09 11:00:00,204,5.9,3.2,6.79,6.346706839137701,26.39,92.12,1.1170753488682648,1,11,Amihan,0
2023-01-09 12:00:00,205,7.19,16.0,8.44,7.734376639559334,26.24,91.92,1.1176350245499183,1,12,Amihan,0
2023-01-09 13:00:00,206,7.71,26.1,9.19,8.293747411822316,25.95,91.0,1.1187186559679039,1,13,Amihan,0
2023-01-09 14:00:00,207,6.91,28.2,8.4,7.433176992956188,25.66,90.42,1.1198043907499748,1,14,Amihan,0
2023-01-09 15:00:00,208,5.41,25.0,6.76,5.8196074575821966,25.69,90.36,1.1196919756391381,1,15,Amihan,0
2023-01-09 16:00:00,209,4.01,14.9,5.39,4.313609224566471,25.68,91.21,1.1197294448348558,1,16,Amihan,0
2023-01-09 17:00:00,210,3.51,2.4,5.09,3.77575271277514,25.38,92.26,1.1208546879710584,1,17,Amihan,0
2023-01-09 18:00:00,211,3.62,354.4,5.24,3.894081145369233,25.25,92.92,1.1213429959785524,1,18,Amihan,0
2023-01-09 19:00:00,212,3.78,355.8,5.48,4.066195229142458,25.25,93.64,1.1213429959785524,1,19,Amihan,0
2023-01-09 20:00:00,213,3.91,4.5,5.69,4.206037922208205,25.29,93.76,1.1211927020506636,1,20,Amihan,0
2023-01-09 21:00:00,214,3.99,10.5,5.82,4.292094964094818,25.24,93.17,1.1213805757565602,1,21,Amihan,0
2023-01-09 22:00:00,215,3.88,13.2,5.66,4.173766531500725,25.1,91.95,1.1219069572506286,1,22,Amihan,0
2023-01-09 23:00:00,216,3.61,15.8,5.25,3.8833240151334065,24.9,92.1,1.1226597886260696,1,23,Amihan,0
2023-01-10 00:00:00,217,2.92,14.3,4.14,3.14108202886137,24.67,92.6,1.123526794708213,1,0,Amihan,0
2023-01-10 01:00:00,218,2.26,6.6,3.04,2.431111433296814,24.46,92.19,1.1243195793152114,1,1,Amihan,0
2023-01-10 02:00:00,219,1.8,5.1,2.34,1.93628344244879,24.33,91.67,1.1248109116579268,1,2,Amihan,0
2023-01-10 03:00:00,220,1.44,5.2,1.82,1.5490267539590319,24.29,91.41,1.1249621772458311,1,3,Amihan,0
